ID,Fecha_Venta,Departamento,Ciudad,Categoría,Subcategoría,Nombre_Producto,Precio,Cantidad,Total_Venta,Tipo_Venta,Estado_Producto,Método_Pago,Cliente,Email_Cliente,Teléfono,Entrega,Opinión
6fcdff32-0f6d-4c7d-a5ac-e3bc7fec5feb,21/10/2023,Soriano,Trinidad,Deportes,Repuestos,Carolina Herrera,45289.49,2.0,90578.98,Particular,Reacondicionado,Efectivo,Angelita Mariscal-Barberá,gbanos@arroyo.org,+34962 550 162,Envío a domicilio,Excelente
2f361686-e155-477d-8bc5-6598055fdf53,08/12/2024,Artigas,19 de Abril,Deportes,Ciencia Ficción,Vajilla Completa,77907.16,10.0,779071.6,Marketplace,Nuevo,Efectivo,Nieves Salamanca Agustí,,+34731 65 13 14,Retiro en local,Regular
cbfdbfcc-0bbb-40c1-98c0-5a1f459054ab,20/10/2023,Soriano,Treinta y Tres,Deportes,Tenis,Crema Hidratante,61711.23,6.0,370267.38,Marketplace,Nuevo,Cripto,Encarna Ribes Beltrán,herminioperalta@miralles.com,+34730 989 387,Retiro en local,Mala
706fff60-d82a-4889-ace2-9641c3b50832,30/03/2024,Río Negro,Minas,Electrónica,Ciencia Ficción,Bufanda de Lana,74028.92,5.0,370144.6,Tienda oficial,Usado,Cripto,Camilo Tomé Macias,herreromarta@sacristan.es,+34 726 55 83 47,Retiro en local,Excelente
6ff55680-4523-4f0d-97b0-33b8b0f542f5,21/07/2023,Artigas,Canelones,Salud,Aire Libre,Refresco Cola,96598.88,2.0,193197.76,Tienda oficial,Usado,Transferencia,Soledad Armida Salgado Franch,nesparza@yahoo.com,+34729 454 642,Envío a domicilio,Mala
3c096018-9cd5-419f-83c5-77f7be42635e,25/12/2024,Flores,Castillos,Hogar,Infantil,Botiquín,62275.15,10.0,622751.5,Particular,Usado,Transferencia,Nazaret Bejarano Domínguez,olegariotejero@calderon-ruiz.net,+34 930 03 76 53,Envío a domicilio,Buena
6a6e48b1-b629-49be-a073-cbdac02ba0a7,26/07/2023,Rocha,Cardona,Deportes,Pantalones,Manguera de Riego,31650.35,3.0,94951.05,Tienda oficial,Reacondicionado,Cripto,Nidia del Cámara,pereranazaret@yahoo.com,+34716265493,Envío a domicilio,Buena
326b7bea-50c6-4441-83cc-6a36ce061750,04/12/2024,Treinta y Tres,Punta del Este,Electrónica,Camping,Pelota de Fútbol,29104.06,1.0,29104.06,Particular,Usado,Transferencia,Marcelino Bustos Atienza,ortunoguiomar@gmail.com,+34 728 01 74 66,Retiro en local,Buena
b33c4247-446e-49cd-84b6-10ca25acf4d1,19/09/2024,Durazno,Sarandí Grande,Ropa,Arte,Pastillas de Freno,61885.53,4.0,247542.12,Particular,Usado,Efectivo,Ofelia Bustos Tormo,rupertosola@hotmail.com,+34 733072818,Retiro en local,Mala
2c398f44-7acb-4a55-886f-775c4e81911d,01/04/2024,Rivera,Dolores,Electrónica,Ropa Deportiva,Refresco Cola,96030.78,1.0,96030.78,Marketplace,Reacondicionado,Tarjeta,Aurelia Colom Blázquez,rosendaverdugo@gmail.com,+34719946166,Retiro en local,Excelente
65c6a14f-b750-4a14-ab4e-7791681f5a5b,01/10/2024,Soriano,Salto,Belleza,Frenos,Cepillo de Dientes Eléctrico,36866.21,8.0,294929.68,Marketplace,Nuevo,Cripto,Isa Gordillo Giménez,graciela70@hotmail.com,+34 749 68 59 70,Retiro en local,Buena
322bf041-5dfa-445f-b8bc-6ba1c52b27ce,01/06/2024,Maldonado,Minas,Libros,Cuidado Facial,Michelin,45773.78,5.0,228868.9,Tienda oficial,Reacondicionado,Tarjeta,José Manuel del Leiva,lidiareyes@almazan.net,+34719 319 983,Retiro en local,Excelente
933abd3c-41c8-4938-94d7-74d0def64309,22/03/2024,Rivera,Cerro Chato,Ropa,Ropa Deportiva,Vestido de Fiesta,57105.67,1.0,57105.67,Tienda oficial,Usado,Transferencia,María Dolores Guzmán-Abril,azeneth24@yahoo.com,+34 665 170 758,Envío a domicilio,Regular
49b30065-2178-43b4-9323-468afa9ae048,22/03/2025,Rocha,Rosario,Belleza,Abrigos,Carpa para 4 personas,27646.67,6.0,165880.02,Particular,Usado,Tarjeta,Íñigo Palacio Bernad,vazquezambar@torres.com,+34 741 85 24 16,Retiro en local,Mala
dc8a58c4-f19d-47c0-bc6a-60a1c2885da1,23/06/2025,Durazno,Libertad,Libros,Cuidado Facial,Pastillas de Freno,48494.08,4.0,193976.32,Tienda oficial,Reacondicionado,Transferencia,Lilia Noguera Mena,porfirio16@gmail.com,+34 725 082 376,Retiro en local,Buena
483db547-7dcd-4cea-a479-0ce40618138b,25/01/2025,Colonia,Tacuarembó,Juguetes,Panadería,Michelin,98159.84,10.0,981598.4,Marketplace,Nuevo,Tarjeta,Trini Cornejo-Velázquez,blasa@fajardo-castilla.org,+34951 11 69 72,Retiro en local,Mala
d494bccc-066a-45c6-8029-27d48a49fdd0,01/06/2025,Cerro Largo,Rosario,Deportes,Bebidas,Raqueta de Tenis,17296.19,6.0,103777.14,Tienda oficial,Usado,Cripto,Rafa Bonilla Caro,sigfridogallardo@tolosa-ferrer.org,+34729491383,Retiro en local,Regular
2d6f8a56-5811-4593-af8e-05ae02ec3d50,02/10/2024,Tacuarembó,Punta del Este,Alimentos,Menaje,Superman,26176.9,10.0,261769.0,Tienda oficial,Nuevo,Efectivo,Telmo Perera-Valera,gcaballero@gmail.com,+34 749 356 339,Retiro en local,Regular
e113f18a-9fbc-440f-8c86-b7aa7d43c04c,23/06/2024,Salto,Constitución,Salud,Neumáticos,Auriculares Bluetooth,13739.72,8.0,109917.76,Tienda oficial,Reacondicionado,Tarjeta,Renata Isern,arellanodomitila@gmail.com,+34708 958 354,Retiro en local,Mala
1990b254-bf31-4c7c-a5ad-ec5216059296,30/08/2024,Cerro Largo,Cerro Chato,Alimentos,Natación,El Quijote,52684.65,9.0,474161.85,Particular,Reacondicionado,Cripto,Gilberto Toro Vendrell,dorafuente@uriarte.org,+34 983 319 234,Retiro en local,Mala
8ecba1f7-e17a-46e0-bde9-f14ab5d7dde5,06/12/2023,Tacuarembó,Mercedes,Belleza,Vehículos,Jeans,13366.92,9.0,120302.28,Particular,Reacondicionado,Efectivo,Nicanor Robledo Merino,victor-manuel85@gmail.com,+34 701006946,Retiro en local,Excelente
8ac415c8-9f60-4421-b8e5-08aadd980cfa,03/03/2025,Rocha,Carmelo,Juguetes,Panadería,Calzas de Running,82796.99,6.0,496781.94,Tienda oficial,Nuevo,Cripto,Eligia Molina-Infante,balaguersamuel@figueras.com,+34 727 02 67 43,Retiro en local,Mala
441d5a33-deaf-48ab-b460-a28506daaed0,03/10/2023,Canelones,Rafael Perazza,Juguetes,Panadería,Sillón Reclinable,17604.52,6.0,105627.12,Particular,Reacondicionado,Efectivo,Amador Gelabert Amigó,lujanoctavia@boix.es,+34 722 84 84 02,Envío a domicilio,Mala
005d061c-0cbb-4d8f-bae9-80a7e8bcc23a,16/06/2025,Flores,Young,Libros,Menaje,Shampoo,67847.66,7.0,474933.62,Marketplace,Nuevo,Cripto,Eloísa Guerra Juárez,tmolins@mascaro.com,+34729179744,Envío a domicilio,Regular
428c4808-cc3d-4344-81c1-57be47f9c140,15/09/2023,Montevideo,Minas,Deportes,Camisetas,El Principito,27517.39,6.0,165104.34,Particular,Reacondicionado,Cripto,Xavier Alcalá Salas,demetrio94@gmail.com,,Envío a domicilio,Mala
214fc8f1-8587-460c-88f1-40e9ca06a015,20/07/2024,Durazno,Rafael Perazza,Hogar,Cuidado del Cabello,Monopoly,25805.35,1.0,25805.35,Particular,Reacondicionado,Efectivo,Lidia Borrás-Franco,marinosamanta@ibarra-palma.es,+34 710409534,Retiro en local,Mala
a91be9e5-09e9-4668-8a0f-c86637448426,31/08/2023,Montevideo,Fraile Muerto,Belleza,Figuras de acción,Aceite de Motor,33806.03,9.0,304254.27,Particular,Usado,Tarjeta,Jennifer Roman Piñol,davidayala@vendrell.es,,Retiro en local,Regular
ca22638c-a8a8-4f4b-beb6-c1ecdcdd2f0b,26/08/2024,Rivera,Tacuarembó,Electrónica,Juegos de Mesa,Lámpara de Pie,77262.75,10.0,772627.5,Tienda oficial,Nuevo,Tarjeta,Román Ortiz Lastra,ysalgado@rosado.es,+34829848615,Retiro en local,Buena
ba27bd22-b228-44c6-b78d-630e97018e34,28/08/2024,Río Negro,Florida,Belleza,Panadería,Crema Hidratante,25691.6,3.0,77074.8,Tienda oficial,Nuevo,Tarjeta,Itziar Juan Diéguez,eriquelme@rosell.com,+34717 306 763,Envío a domicilio,Excelente
39891bb4-904c-4a56-87ae-56f685f106e0,19/09/2023,Soriano,Sarandí Grande,Alimentos,Audio,Coche a Control Remoto,37928.49,4.0,151713.96,Tienda oficial,Usado,Tarjeta,Adriana de Solsona,benaventemarisa@herranz.es,+34 715 38 67 07,Retiro en local,Buena
8f02c250-ee77-4251-a6ff-8474b3c4d4d1,21/03/2024,Rocha,Rosario,Libros,Figuras de acción,Dune,27856.82,1.0,27856.82,Marketplace,Reacondicionado,,Asunción Elisa Montes Arellano,fonsecamaria-belen@yahoo.com,+34997 258 026,Retiro en local,Buena
3798c93c-6f8e-4736-9e28-80ebdbd7af0d,29/08/2024,Cerro Largo,Lascano,Alimentos,Vestidos,Espejo de Pared,89552.17,4.0,358208.68,Particular,Usado,Transferencia,Ramón Mesa-Donoso,violetaadan@quero-luque.com,+34906095388,Envío a domicilio,Excelente
6f9f70cf-5445-4721-bbe5-ec114e8f8b37,21/10/2024,Artigas,Maldonado,Electrónica,Primeros Auxilios,Barbie,21713.57,10.0,217135.7,Marketplace,Usado,Tarjeta,Albert Verdú-Vazquez,aranzazubenavides@yahoo.com,+34715421243,Envío a domicilio,Buena
4bfbf3e3-5abb-497e-a6c6-cbdd2a1361e6,06/08/2023,Cerro Largo,Colonia del Sacramento,Hogar,Repuestos,Carolina Herrera,47814.48,6.0,286886.88,Marketplace,Reacondicionado,Transferencia,Águeda Gallego Azcona,sfuertes@arrieta.org,+34 716 344 041,Retiro en local,Regular
ecb8a4fa-5501-4465-818a-946358ffee7a,21/01/2024,Montevideo,Colonia del Sacramento,Hogar,Ciencia Ficción,Labial Rojo,82697.61,1.0,82697.61,Particular,Nuevo,Transferencia,María Del Carmen de Angulo,moranteheliodoro@coello.net,+34728741452,Envío a domicilio,Excelente
02ea3d52-a5cf-4e3a-b735-25d47303be69,16/02/2025,Flores,Florida,Electrónica,Camisetas,Castrol,44923.95,7.0,314467.65,Marketplace,Nuevo,Cripto,Ángela Diaz Valera,carina91@salgado.com,+34 673 37 46 79,Envío a domicilio,Excelente
8b1c70d6-48c1-4874-b2b5-e6969d9fbb62,02/12/2024,Artigas,Melo,Ropa,Abrigos,Pelota de Fútbol,16094.51,6.0,96567.06,Tienda oficial,Reacondicionado,Transferencia,Elpidio Prada,angelino13@gmail.com,+34 727168364,Envío a domicilio,Regular
199c2484-0aca-4e40-a590-83b6f87e391a,01/08/2024,Rivera,Colonia del Sacramento,Salud,Juegos de Mesa,Crema Hidratante,59516.28,10.0,595162.8,Particular,Nuevo,Cripto,Rosenda Pujadas Blanes,maria-josecatala@marin.com,+34717 105 638,Envío a domicilio,Regular
1b6e9f42-d17f-4a8d-996e-601f70dc94d4,10/09/2024,Río Negro,Montevideo,Juguetes,Iluminación,Bicicleta Fija,62560.55,8.0,500484.4,Tienda oficial,Reacondicionado,Transferencia,María Teresa de Royo,consuela85@gmail.com,+34 935 15 32 93,Retiro en local,Mala
eddeb27e-77ae-4da8-8a5a-f56ffcad0f19,29/11/2023,Rivera,Sarandí del Yi,Hogar,Repuestos,Calzas de Running,63093.08,9.0,567837.72,Particular,Reacondicionado,Cripto,Evangelina Baena Marco,evaristoestrada@gmail.com,,Retiro en local,Mala
d6f8c712-5e66-41b0-9dbd-731b3d5429ac,18/04/2024,Cerro Largo,Rocha,Belleza,Vitaminas,Sillón Reclinable,39474.28,10.0,394742.8,Particular,Usado,Tarjeta,Fernanda Custodia López Pascual,dbustos@camacho.es,+34744533519,Retiro en local,Excelente
d273ee12-f03f-4885-8b5e-8f187dcd802b,04/01/2024,Canelones,Rocha,Ropa,Frenos,Superman,44868.1,2.0,89736.2,Marketplace,Nuevo,Transferencia,Rafaela Bienvenida Ferrero Diéguez,porfirionavas@gmail.com,+34 742 18 93 76,Envío a domicilio,Mala
a5223c7c-965b-4ba8-9bd5-b4d9df7550b6,31/12/2024,Río Negro,San José de Mayo,Automotriz,Pantalones,Cepillo de Dientes Eléctrico,94578.71,6.0,567472.26,Marketplace,Nuevo,Transferencia,Evaristo del Cortes,nietoema@alberola.es,+34 745 461 624,Retiro en local,Regular
d58f1e1f-c257-4826-b110-0b315aed32f6,08/09/2023,Salto,19 de Abril,Automotriz,Arte,Castrol,94307.2,3.0,282921.6,Tienda oficial,Reacondicionado,Tarjeta,Trinidad Manolo Peralta Lladó,jaumealejandra@amat-carmona.es,+34965 838 476,Retiro en local,Buena
18789440-82b0-4c18-99e7-96dedd42b4dc,07/09/2023,Artigas,Fraile Muerto,Alimentos,Abrigos,Botiquín,40595.73,7.0,284170.11,Marketplace,Reacondicionado,Efectivo,Francisco Jose Cases Murillo,pepita30@gmail.com,+34 978 26 58 70,Retiro en local,Regular
345ab5e7-80a7-4c50-a270-58bfc9c43741,04/06/2024,Montevideo,San Ramón,Alimentos,Cuidado del Cabello,Licuadora,84084.84,9.0,756763.56,Particular,Nuevo,Cripto,Graciela Montesinos Esteve,averdugo@bernad.com,+34 662 098 202,Envío a domicilio,Buena
88011e6e-0426-4b56-bb74-b8e17554dd76,21/11/2023,Durazno,Carmelo,Alimentos,Conservas,Refresco Cola,12248.97,5.0,61244.85,Marketplace,Usado,Efectivo,Sol Solsona Valencia,zpintor@paez-mena.es,+34720 51 49 66,Envío a domicilio,Mala
923efed4-b8d8-4c57-aadc-8a4d628ea675,24/08/2024,Soriano,Dolores,Juguetes,Iluminación,Bufanda de Lana,35527.76,9.0,319749.84,Particular,Reacondicionado,Transferencia,Jimena Salvador Anaya,egeanilda@perera.es,+34 729 69 37 43,Envío a domicilio,Buena
c1497b2b-7a7f-4478-8f76-652275944bbd,19/05/2025,Canelones,Las Piedras,Deportes,Cuidado Personal,Licuadora,99761.18,8.0,798089.44,Marketplace,Nuevo,Tarjeta,Hipólito Múgica Manjón,manu78@carpio-gutierrez.com,,Envío a domicilio,Regular
2573e814-e779-4023-9da8-4602b5dbaa7b,03/11/2024,Artigas,Montevideo,Ropa,Camisetas,Manguera de Riego,33018.47,3.0,99055.41,Particular,Nuevo,Tarjeta,Otilia de Cabrera,iniestajacinto@corominas.org,+34 718 591 251,Envío a domicilio,Buena
79632253-59f4-424d-b59f-d664abb16ab6,26/06/2024,Soriano,Fray Bentos,Juguetes,Abrigos,Multivitamínico,32149.11,2.0,64298.22,Tienda oficial,Reacondicionado,Transferencia,Perla Matilde Toro Morcillo,lobopurificacion@codina-coca.com,,Envío a domicilio,Mala
d399f49d-b299-4d1d-8c0f-dab538bdc663,27/11/2024,Artigas,Rosario,Belleza,Imagen,Vajilla Completa,66335.15,8.0,530681.2,Tienda oficial,Nuevo,Tarjeta,Candelaria Alcalá Torrens,clemente31@hotmail.com,+34722 850 723,Retiro en local,Excelente
8052b1d9-3d7d-455a-a567-0e264ef7f280,06/10/2024,Artigas,Constitución,Libros,Jardín,Cuadros Decorativos,99930.03,4.0,399720.12,Tienda oficial,Reacondicionado,Tarjeta,Feliciano Beltran-Ochoa,wilfredoescribano@montero.com,+34961 95 21 92,Retiro en local,Excelente
e757c641-7457-48e1-a7f1-e92ba093f604,04/04/2024,Canelones,Dolores,Automotriz,Neumáticos,Queso Colonia,55268.52,5.0,276342.6,Particular,Usado,Transferencia,Gaspar Millán-Gordillo,,+34738 326 707,Envío a domicilio,Regular
ce12ac14-0c69-496c-a6cc-666d5d52e224,12/09/2023,Soriano,Minas,Hogar,Novelas,"Smart TV 55""",86438.29,6.0,518629.74,Particular,Usado,Cripto,Concepción Paola Batalla Albero,cornejodavid@juan.es,,Envío a domicilio,Mala
47a46b6d-8fe7-4732-8b8c-f95c5ac417c0,24/03/2024,Cerro Largo,Trinidad,Alimentos,Puzzles,Queso Colonia,89680.87,9.0,807127.83,Tienda oficial,Reacondicionado,Efectivo,Corona Herrera,bernardino93@madrigal.es,+34 729 656 334,Retiro en local,Mala
01b2af80-48da-45f5-b910-43aa4304ba6c,05/04/2025,Montevideo,Villa del Carmen,Deportes,Aire Libre,Carolina Herrera,22415.32,7.0,156907.24,Particular,Reacondicionado,Tarjeta,Rubén Lasa,edu84@yahoo.com,+34627 25 88 28,Envío a domicilio,Excelente
eeec2707-28f8-466a-97c8-383bbf4ab29a,03/02/2024,Durazno,Montevideo,Automotriz,Jardín,El Principito,86491.25,3.0,259473.75,Marketplace,Nuevo,Tarjeta,Josefa Mosquera Hernando,francisco61@batalla.com,,Retiro en local,Excelente
fc38e16e-0d19-44fd-b528-cac9c85500d8,16/02/2025,Tacuarembó,Young,Deportes,Audio,Manguera de Riego,28832.47,8.0,230659.76,Tienda oficial,Reacondicionado,Tarjeta,Daniela Gutierrez Hoyos,fpaz@gmail.com,+34 730501079,Retiro en local,Excelente
f92ce92b-b207-46e5-9c2c-4c182c000ef5,15/05/2025,Montevideo,Cardona,Libros,Maquillaje,Manguera de Riego,98938.45,1.0,98938.45,Tienda oficial,Usado,Cripto,Vanesa Tejera,lolmo@cabrero.com,+34652381843,Retiro en local,Regular
d3fb2db6-36db-456f-992b-0d9753f3ed37,11/05/2024,Rivera,Young,Salud,Jardín,Shampoo,41945.41,9.0,377508.69,Particular,Usado,Transferencia,Basilio Cruz Gómez,,+34725 18 49 98,Envío a domicilio,Buena
f397831d-cdb1-4ab5-9755-836abd51fed8,07/02/2024,Montevideo,Punta del Este,Libros,Panadería,Sapiens,77474.59,4.0,309898.36,Particular,Nuevo,Transferencia,Amparo Peinado-Ramirez,pmalo@hotmail.com,+34 746 117 359,Retiro en local,Regular
8fdef5dd-ce6b-406b-a93c-79e25ed17a3d,30/06/2025,Flores,Dolores,Libros,Vehículos,"Smart TV 55""",83700.01,10.0,837000.1,Particular,Nuevo,Transferencia,Carina Mínguez Martínez,adoraalberdi@yahoo.com,+34 737362364,Retiro en local,Excelente
c311774c-8c08-4318-a61b-3f3c719d2978,20/12/2024,Maldonado,Palmitas,Salud,TV y Video,Carpa para 4 personas,62317.01,2.0,124634.02,Tienda oficial,Reacondicionado,Transferencia,Adriana Montoya Cuevas,pcamacho@hotmail.com,+34705 21 67 26,Envío a domicilio,Regular
a843b8af-94b0-4e7c-96ab-185ca8399788,28/10/2024,Rivera,Rocha,Salud,Figuras de acción,Perfume Mujer,69139.22,3.0,207417.66,Tienda oficial,Reacondicionado,Efectivo,Eladio Edelmiro Plana Múñiz,sarita67@hotmail.com,+34 916050087,Retiro en local,Regular
e4da9ccb-317d-4ed8-989d-0fb2afb1a4a0,15/09/2023,Durazno,Rosario,Ropa,Lácteos,Cortadora de Césped,67761.37,6.0,406568.22,Tienda oficial,Reacondicionado,Tarjeta,Juan Manuel Bárcena Castell,loretoraya@hotmail.com,+34 635 90 13 81,Envío a domicilio,Buena
e17115a7-a678-4217-b78c-ea87bea20c3c,18/11/2024,Cerro Largo,Sarandí del Yi,Juguetes,Cuidado Facial,Coche a Control Remoto,52238.43,3.0,156715.29,Particular,Reacondicionado,Cripto,Elisabet Jurado Olmo,faustovillegas@echevarria.es,,Retiro en local,Mala
2650248e-880e-45cb-851c-d16cbf47b497,25/12/2023,Canelones,José Pedro Varela,Juguetes,Aceites,Dune,73031.47,4.0,292125.88,Marketplace,Nuevo,Cripto,Buenaventura Pereira Novoa,augustoaviles@yahoo.com,+34 915 62 28 09,Retiro en local,Regular
71074a3c-e93e-4618-91b8-c131140f4c3c,28/04/2025,Salto,Las Piedras,Automotriz,Lubricantes,Espejo de Pared,64896.08,4.0,259584.32,Marketplace,Reacondicionado,Transferencia,Cayetana Higueras Mínguez,almagrotomasa@pineiro-porcel.com,+34 722 58 67 49,Retiro en local,Excelente
3a50ffad-1b0b-4e17-a56e-4f8ef046fab3,16/07/2023,Maldonado,Rocha,Salud,Muebles,El Quijote,32206.21,10.0,322062.1,Marketplace,Usado,Transferencia,Mónica Gallardo Chaves,roberta66@yahoo.com,+34664 40 04 91,Envío a domicilio,Excelente
eabb5dd8-31db-40e0-9d5a-91163ce0c0bc,01/11/2023,Rivera,Florida,Libros,Imagen,Michelin,64015.3,8.0,512122.4,Particular,Usado,Cripto,Pedro Pomares,luis-miguelcerda@hotmail.com,+34 706 400 085,Envío a domicilio,Regular
76fdff42-e2c1-4dd6-8ae0-f5fa21a68721,17/06/2025,Cerro Largo,Bella Unión,Libros,TV y Video,Labial Rojo,98495.67,4.0,393982.68,Tienda oficial,Reacondicionado,Transferencia,Jenaro Badía Estevez,eloisa89@manso.es,+34710 84 40 34,Retiro en local,Excelente
8e7492a6-e263-47aa-afaa-d0bdb6c36cd7,14/06/2025,Treinta y Tres,Paso de Carrasco,Hogar,Vehículos,Dune,99202.65,3.0,297607.95,Particular,Usado,Cripto,Baldomero Pablo-Sola,,+34 732 213 732,Retiro en local,Buena
b639c2df-0097-421e-8e86-6c8389250183,14/06/2025,Rivera,Baltasar Brum,Salud,Camisetas,Aspiradora Robot,59335.74,7.0,415350.18,Marketplace,Reacondicionado,Tarjeta,Olimpia Galán Sancho,,,Retiro en local,Mala
896f8c7b-e564-4152-93fd-a9ad5b45b574,17/01/2025,Artigas,Montevideo,Deportes,Camisetas,Botiquín,65261.71,2.0,130523.42,Marketplace,Reacondicionado,Efectivo,Juliana Benavente Juliá,pnebot@canovas-escolano.es,+34957 76 20 53,Retiro en local,Mala
62a24677-6ed2-4fa6-aeb7-dbeb18180c4f,09/10/2023,Río Negro,Cerro Chato,Libros,Cuidado Personal,Botella de Agua,84558.87,7.0,591912.09,Marketplace,Usado,Cripto,Jimena Araujo Gibert,esteban11@mateos-valls.com,+34 860513479,Envío a domicilio,Buena
5379d3ce-f4e4-4d30-8960-bdc60059cf19,31/07/2023,Artigas,Palmitas,Belleza,Repuestos,Perfume Mujer,91101.0,4.0,364404.0,Tienda oficial,Nuevo,Efectivo,Onofre Laguna,,+34 730 086 573,Retiro en local,Mala
cc1ceb2d-028a-4959-8e26-01edfec15495,04/05/2024,Maldonado,Rafael Perazza,Juguetes,Jardinería,Crema Hidratante,20381.69,3.0,61145.07,Marketplace,Usado,Transferencia,Nacho Pujadas-Villanueva,rieranilda@gmail.com,+34 731 719 047,Envío a domicilio,
31ca1765-2c49-4c41-aae4-61f3d693bd6d,04/11/2024,Treinta y Tres,Salto,Automotriz,Textos Escolares,Cuadros Decorativos,10927.51,9.0,98347.59,Particular,Usado,Cripto,Porfirio Alcides Andreu Montenegro,nunezjose-ramon@hotmail.com,+34719648748,Envío a domicilio,Mala
ec6d6b28-ee65-487e-8604-9a3a2f750916,12/10/2023,Cerro Largo,Santa Clara de Olimar,Salud,Panadería,Aceite de Motor,40460.08,5.0,202300.4,Tienda oficial,Nuevo,Transferencia,Amalia Ramis Gonzalo,lladofabio@gmail.com,+34 717 816 172,Retiro en local,Excelente
5476f6d9-9ce7-4ec3-97d4-db52f2f0c288,23/04/2025,Maldonado,Nueva Helvecia,Deportes,Juegos de Mesa,Refresco Cola,33214.87,9.0,298933.83,Tienda oficial,Usado,Efectivo,Valentina Montes Verdú,jenarochamorro@patino.com,,Retiro en local,Regular
1f2e29ff-174a-420b-8aab-7647afb0dc28,29/10/2023,Maldonado,Libertad,Deportes,Cuidado del Cabello,Juego de Sábanas,35026.64,10.0,350266.4,Marketplace,Usado,Tarjeta,Marisa Cañete-Montenegro,inigo00@hotmail.com,+34 722 073 870,Envío a domicilio,Excelente
74dbdbd1-ed98-4d5b-9bd9-0321d2a4a915,31/12/2024,Artigas,Villa del Carmen,Belleza,Pantalones,Labial Rojo,22615.64,1.0,22615.64,Marketplace,Nuevo,Cripto,Bruno Tito Aparicio Carrasco,nlozano@pulido-torrents.com,+34 693376444,Retiro en local,Buena
e81565dc-4da4-4fcd-9b37-ee08b379aeea,21/08/2023,Colonia,Baltasar Brum,Belleza,Cuidado del Cabello,El Quijote,37322.0,6.0,223932.0,Particular,Usado,Cripto,David Casares Martínez,cirobotella@yahoo.com,+34 733 795 461,Envío a domicilio,Mala
1a3411ec-ef13-4ec1-b196-dce407bbb303,25/04/2025,Florida,Libertad,Deportes,Primeros Auxilios,Refresco Cola,67418.63,4.0,269674.52,Particular,Nuevo,Tarjeta,Imelda de Mármol,qgaray@macias-malo.com,+34743956891,Envío a domicilio,Mala
162d03ad-fd3d-47a8-a20b-84ef2151ee2f,23/03/2025,Durazno,Durazno,Libros,Cuidado del Cabello,Monopoly,94507.95,4.0,378031.8,Marketplace,Usado,Efectivo,Juan Luis de Narváez,santamariaadelaida@lloret-alegria.es,+34 699 915 805,Retiro en local,Excelente
4bba8674-04e3-4052-a08a-04679c286f1e,30/10/2023,Treinta y Tres,Treinta y Tres,Deportes,Jardín,Desodorante,98815.81,3.0,296447.43,Particular,Usado,Efectivo,Iker Luz Porcel,chucho53@palacios-campoy.com,+34733550407,Retiro en local,Mala
f840b250-297a-462f-9810-d6a8e2b35644,24/01/2024,Durazno,Fray Bentos,Ropa,Juegos de Mesa,Jeans,90543.82,6.0,543262.92,Marketplace,Usado,Efectivo,Mariana del Ortega,ssaldana@yahoo.com,+34749 919 336,Envío a domicilio,Mala
9cbf6b80-c95f-4bff-817f-6cb7c359e2b4,25/02/2024,Treinta y Tres,Canelones,Libros,Jardín,Shampoo,47752.09,10.0,477520.9,Marketplace,Nuevo,Transferencia,Concepción Borja Leiva,francisco-javier32@campos.net,+34 714 28 74 15,Retiro en local,Regular
9f9625a5-678c-4d56-85f2-0c115ccefa8b,03/05/2025,Cerro Largo,Montevideo,Electrónica,Fitness,Perfume Mujer,98429.91,7.0,689009.37,Particular,Usado,Transferencia,María Teresa Espejo Daza,dulce08@yahoo.com,+34703 44 43 05,Retiro en local,Buena
6fe1b2c7-22bb-4c27-8d90-184c9ea07333,29/06/2025,Artigas,Dolores,Automotriz,Repuestos,Bufanda de Lana,62159.19,7.0,435114.33,Particular,Usado,Cripto,Odalis Garrido Meléndez,matilderamirez@riera.com,+34 746100655,Retiro en local,Buena
62f5a55a-bd87-4b15-b5d5-36432209fdb9,25/11/2024,Treinta y Tres,Belén,Hogar,Neumáticos,Cometa,22997.78,8.0,183982.24,Particular,Nuevo,Transferencia,Juan Carlos Castro Amor,gtome@hotmail.com,+34720675971,Retiro en local,Mala
c8dc1f42-e3cc-4dcb-82a7-b4696f75d5a9,09/04/2024,Canelones,José Batlle y Ordóñez,Libros,Textiles,Smart TV,55506.44,10.0,555064.4,Marketplace,Usado,Cripto,Merche Donaire Asensio,chusalcantara@gmail.com,+34 732447901,Retiro en local,Mala
e6b1f00c-ed38-4c0c-879b-bc83ecf80086,02/07/2023,Treinta y Tres,Aceguá,Ropa,Jardín,Lámpara de Pie,53596.28,7.0,375173.96,Particular,Nuevo,Cripto,Nando Ariño Amores,xiglesia@hotmail.com,+34 700707247,Retiro en local,Mala
940a8755-4d41-4dfe-a853-90df57a4ae67,02/03/2024,Lavalleja,Tomás Gomensoro,Salud,Muebles,Jeans,97884.53,5.0,489422.65,Marketplace,Nuevo,Transferencia,Milagros Aparicio-Jara,oleal@hotmail.com,+34 704 566 055,Envío a domicilio,Excelente
3595c3f5-a0c0-42e4-a1ee-ac4daad54b39,02/11/2023,Durazno,Atlántida,Electrónica,Perfumes,Refresco Cola,80005.91,5.0,400029.55,Tienda oficial,Reacondicionado,Tarjeta,Rodrigo Ávila Ramírez,ezequiel17@hotmail.com,+34 899752932,Retiro en local,Excelente
